"FSC-A";"FSC-H";"FSC-W";"SSC-A";"SSC-H";"SSC-W";"CD95";"CD8";"CD27";"CXCR4";"CCR7";"LIVE/DEAD";"CD4";"CD45RA";"CD3";"CD49b";"CD14/19";"CD69";"CD103";"TIME"
171026.2;146462;76527.49;52479.18;48526;70874.9;3122.798;5881.388;83.50715;-26.15761;1166.849;992.0811;235.6248;189.4027;3852.811;-3.132603;23.51061;67.65128;23.59485;2842.5
125841.5;110099;74906.67;46402.2;43575;69788.05;958.1955;6724.265;1052.601;102.8221;15.66399;504.3232;-14.75909;-43.37629;4854.586;-90.38232;29.55921;24.25398;-106.5109;2842.7
92364.09;81243;74507.02;89695.32;82123;71578.89;646.485;5883.729;1241.936;70.24316;92.42509;1159.654;105.5692;178.8526;3978.746;-43.10878;-9.878721;-52.08359;70.06891;2842.7
61545.93;51030;79041.22;80710.5;72914;72543.59;833.0352;1175.137;205.1373;-33.92938;-26.45948;603.2269;2.774527;15006.74;2198.491;-151.1789;267.3335;33.64221;49.1256;2843.2
167191.8;147312;74380.13;72802.08;67088;71117.89;1089.562;-55.44788;1570.068;-86.09305;814.6987;1223.685;2667.79;213.4966;7636.313;-64.06664;544.6119;-19.31097;86.90973;2843.3
148779.2;117942;82671.08;77716.86;69442;73345.41;10166.03;-48.86751;598.1223;-78.91486;1150.074;437.1288;2279.36;196.2105;10410.16;1099.909;240.4305;-513.1877;-81.97205;2843.5
143852.6;125202;75298.5;57351.06;54882;68484.37;1040.814;-18.66072;1574.296;77.75328;1404.736;737.475;2190.798;180.6502;5383.74;17.47638;119.1878;-79.91077;30.68517;2843.8
122834.5;110447;72886.38;30378.66;29407;67701.42;111.3855;-0.6237125;1739.91;-51.28769;2516.297;270.3473;1833.272;6589.51;5273.32;613.0988;303.6063;178.036;79.41858;2844.2
101070.5;82590;80200.48;74461.14;66314;73587.55;2036.713;2011.398;845.2618;124.6326;48.46307;468.1309;74.42178;196.61;4456.909;-33.61176;162.3862;1696.829;-39.06601;2844.7
167732.1;147902;74322.8;61431.24;54462;73922.34;615.284;3068.947;1887.151;165.3014;-23.3972;2525.894;124.8309;1977.223;3555.93;217.6538;104.655;5522.918;-24.03485;2844.8
148656.4;126819;76820.85;55060.98;48903;73788.44;1148.101;9054.548;939.7498;49.08585;641.0557;1846.299;220.3026;371.4508;4878.962;7.737633;68.14193;172.7808;47.14435;2845.7
99070.89;81230;79929.95;68421.59;62474;71775.1;1479.035;3889.275;1096.288;-27.30131;351.7505;1105.153;74.6704;92.50224;2046.207;37.38264;40.33094;45.46581;29.85095;2845.7
117442.8;99778;77138.59;91430.82;83366;71875.95;3272.865;-63.14841;1020.478;-7.57599;342.5887;2549.621;1461.874;291.1324;2978.337;52.34778;270.4343;46.00373;-64.78374;2845.8
180565.4;160486;73735.63;77425.14;73286;69237.43;2662.571;-39.78167;552.6551;-97.59861;867.8404;1700.701;2475.516;-127.684;5003.01;368.6409;107.2816;12.84456;-19.44621;2846.9
80952.87;71718;73974.83;72039.23;65650;71914.14;2170.52;3498.427;1424.295;33.76079;83.458;3812.072;-101.2617;210.7472;2836.576;34.87002;205.0449;63.61823;85.91486;2847.7
77769.21;68794;74086.16;40478.1;38474;68949.74;294.7235;3.017891;2185.965;104.9343;1886.611;297.4589;2407.319;4388.318;6982.918;-41.8389;324.9531;-103.5579;130.5955;2848.3
139253.7;119046;76660.55;71362.98;66262;70581.09;549.8304;8984.099;777.2369;-56.78254;12.55807;1916.545;74.75816;20593.21;4843.531;9.402931;69.5528;13575.96;287.5469;2848.5
120454;105802;74611.75;42183.96;40286;68623.53;32.97595;1.150476;2214.092;-12.92076;3069.684;1088.714;2293.977;4335.588;10526.22;139.8239;150.3988;95.24528;33.89574;2848.7
97881.33;84735;75703.67;90676.55;84047;70705.42;1551.979;3976.269;1204.878;10.5846;34.81324;458.855;46.11031;372.0519;7163.845;147.78;64.43935;221.4215;58.53113;2848.8
129199.7;119239;71010.61;25594.92;25299;66302.57;232.5823;-33.92482;1435.188;42.68489;1013.108;605.5982;1032.018;8911.397;4761.021;-55.42773;116.1737;-26.6404;20.66747;2849.3
81642.87;71758;74563.77;51717.12;50206;67508.52;2091.926;-69.6144;742.6384;56.96375;381.8737;180.6599;2199.372;101.8899;8355.127;-69.78981;351.3296;10.80463;19.52728;2849.4
127990.9;104259;80453.56;97898.58;83639;76709.2;4211.424;3359.317;164.46;-129.2178;62.94164;633.4299;49.47107;782.2147;4202.336;1489.235;87.90425;402.6888;-42.12784;2850.5
80033.79;70587;74306.81;81023.27;74271;71494.14;1892.469;-77.76627;1417.487;94.03451;235.976;1347.47;1509.693;313.7633;7113.675;70.27345;221.31;41.17433;-21.11821;2852.5
87656.91;65514;87686.34;50969.88;44910;74379.02;1012.708;947.1883;101.0714;75.24328;140.6493;486.295;66.4711;19881.1;2629.277;-63.56667;291.7262;16.76613;91.71532;2852.8
172139.8;147744;76357.45;71090.76;64004;72792.38;1628.886;-72.24159;2720.583;30.07038;1007.472;2223.935;1941.762;354.3009;5644.101;495.3684;203.3903;81.49998;11.84792;2852.9
88151.64;74954;77075.36;103981.8;89242;76360.36;818.5533;6544.221;225.6887;6.763469;-53.87298;1537.552;-2.495928;43.68768;4010.434;500.2073;82.92782;87.09303;-47.63232;2853.9
71488.14;61693;75941.3;47867.82;45629;68751.56;638.3998;-21.29037;1121.958;-14.15611;1304.825;1123.1;1889.68;321.284;4509.417;-31.1327;286.6013;153.3834;37.77597;2854
191201.1;167703;74718.72;68878.68;63939;70599.05;2237.013;-20.40454;47.07177;-85.24747;1439.974;934.2401;3276.329;232.2199;4340.447;4.972611;155.9431;-74.28089;26.64549;2854.7
110588.4;94183;76951.46;67320.23;58563;75335.95;1396.031;3644.811;869.7788;86.48882;323.2416;1385.612;56.15742;348.3896;4910.496;62.08007;237.6251;74.31459;37.7594;2856.7
126871.7;106414;78135.04;94483.73;85822;72150.34;1861.974;113.8753;504.6228;100.2051;220.3515;812.9299;1844.795;1240.094;8691.294;105.3603;211.5969;114.9388;126.8017;2857
117527.7;102114;75428.4;65841.36;61830;69787.8;1755.694;8.62846;1527.703;-28.25547;2045.731;483.2855;1835.069;432.5247;6787.453;746.6019;138.5577;291.0173;32.90714;2857.1
93940.05;77366;79575.72;75972;70402;70721.02;1294.895;4815.024;824.5883;119.0128;47.22912;368.6641;66.23439;118.1982;4022.833;33.67032;244.8197;-255.8795;54.24414;2858.4
102735.5;87042;77352;44956.86;42434;69432.35;35.73177;75.03529;1534.378;60.78736;3655.007;1576.358;2522.063;1548.485;5617.165;6.7311;245.8103;-75.21071;78.32625;2858.5
191892.5;165744;75875.23;66168.96;61571;70430.06;2498.604;-99.3456;3639.688;45.87093;1166.153;2155.769;2177.369;194.6035;11297.48;1.319724;436.8045;104.1348;-22.94357;2860.3
134237.4;114199;77035.57;56418.96;52963;69812.38;2149.385;4002.69;200.8096;81.35596;151.2963;110.8077;115.9178;169.4253;2172.607;140.7645;51.40117;32.10168;-77.41953;2860.9
79790.91;64547;81013.48;71957.34;62339;75647.61;2403.533;7.643402;335.6088;-27.34845;387.7219;1352.147;1284.528;63.10312;5496.32;549.1783;123.8736;69.05676;-92.82542;2861
84976.26;70799;78659.36;89277.23;79919;73210.04;1006.004;4120.187;1481.726;43.56701;132.5434;873.8095;-31.20807;354.8217;4251.387;-22.06125;45.8029;1195.375;-73.29404;2861.1
109229.8;95491;74964.99;47875.62;43555;72037.11;505.9173;1694.491;1029.165;203.5831;909.6524;513.6771;-68.31165;2545.989;5898.45;137.3175;164.2874;-32.6824;51.56412;2862
122252.1;109019;73491;36494.64;34799;68729.34;192.568;22.91972;951.811;-42.92607;2165.27;949.8471;1986.207;922.3885;2297.483;-36.83865;264.6332;-79.41179;73.00075;2862.4
150863.7;132867;74412.77;47416.2;45635;68093.96;234.4511;-64.74786;2788.345;-16.023;2553.462;40.00421;2057.867;893.6268;9136.359;58.63847;266.0841;51.53752;85.6068;2863.1
94033.89;75542;81578.53;53997.84;43682;81012.84;869.7528;7379.79;82.49801;-19.02574;517.9662;1251.922;-92.87907;1855.414;4008.142;10.90022;198.8573;80.69265;1601.948;2864.2
137633.6;118078;76389.8;74016.54;68062;71269.55;2622.941;-11.19957;604.7427;-57.00932;523.5591;740.8754;1446.95;333.3066;4754.115;-91.05669;241.3003;-45.77021;-14.6021;2865.6
110233;101437;71218.9;54743.52;48893;73378.02;612.7322;-28.79331;1257.105;0.4175396;460.7002;668.248;-0.4417875;4019.819;2117.594;138.1921;224.0486;32.84931;56.74724;2866
103941.6;86282;78949.45;63403.08;56654;73343.18;1085.429;82.22279;2106.249;43.33097;218.7376;940.1354;253.123;3628.823;12679.55;74.59632;82.65977;49.744;8.086609;2867.9
150831.9;134239;73636.72;56135.82;50879;72307.19;307.4295;-51.71491;1217.214;223.4524;292.2589;-106.4877;2884.74;-68.82272;6035.976;-76.23414;99.97598;3903.197;40.64813;2868.6
147706.2;128958;75063.79;63964.68;58970;71086.81;1918.315;10039.32;1441.445;100.1397;117.747;400.3953;170.3512;29.56251;5494.672;-64.09734;-97.3482;-89.44331;-119.5308;2868.6
111518.5;94618;77241.91;46597.98;44334;68882.7;33.34232;5531.808;2033.598;110.0373;2282.477;366.0663;-139.0637;11701.67;4623.785;-29.77837;243.4729;29.89697;129.0356;2869
82875.9;74122;73275.88;76859.64;70826;71118.98;900.5187;5380.557;693.1164;79.33221;137.2757;1082.391;-19.16014;300.5267;2875.548;-65.67052;76.73807;-0.8433886;26.47809;2869.1
77648.46;66199;76870.8;99752.63;90403;72313.84;1776.079;49.27573;961.1822;39.41292;398.6931;545.3068;113.6569;435.9488;7849.455;-15.32166;63.31482;193.9239;28.41798;2869.5
99740.88;82249;79473.53;65043.42;60361;70619.87;653.3182;7477.024;103.0642;34.7577;-22.75147;3588.36;243.9615;5771.281;4628.703;-126.1556;6.072776;201.7862;33.07886;2870.6
156363;137631;74455.64;45737.64;42895;69879.05;4953.363;25.03145;1490.839;-94.07815;234.1932;2744.97;2481.452;16.73139;12524.62;227.8902;226.9951;-133.4379;22.19968;2870.9
110045.3;96389;74821.1;39332.28;37745;68291.96;928.7455;-58.57497;1231.391;38.31086;973.7047;1464.916;1588.841;90.51324;3524.318;7.323007;331.6288;-56.97152;11.51601;2871
133646.8;121276;72221.02;38225.46;37468;66860.88;-12.74272;-12.32803;1771.22;101.3975;2213.733;242.09;2510.384;5118.714;5930.783;-96.65239;194.6204;-102.4971;39.75443;2871.1
128624.3;110483;76296.99;57975.84;55511;68445.97;-174.2094;6232.41;2764.112;130.5664;2565.692;53.43171;5.716078;13866.98;6803.167;-106.4943;220.865;-81.4341;101.0904;2872.2
134820.5;115688;76374.34;49597.08;46863;69359.5;1040.982;2329.747;696.2162;115.7804;7.521469;685.8992;-139.398;199.9102;3793.576;-45.6859;28.20317;2886.602;-38.95425;2872.6
128022.6;112214;74768.66;48409.92;45638;69516.47;857.6553;1509.945;586.5311;49.1632;46.45076;810.7852;-14.40025;721.6833;2881.575;-12.53031;26.36593;-40.39305;29.81894;2873.5
165061.8;145310;74444.22;46764.9;41850;73232.61;2161.858;109.9858;3127.324;79.32098;627.6001;323.2219;1922.943;897.0799;7542.6;136.2942;178.7289;-4.534;-111.6436;2874
152068.4;127391;78231.24;63387.48;59215;70153.88;3903.754;3478.019;554.4101;-84.53169;33.53749;2855.59;269.9106;678.3068;5170.244;66.76004;99.04105;2310.774;87.74646;2874.8
142672.7;129357;72282.11;42591.12;41689;66954.16;2963.93;-108.2725;510.4875;-15.89196;384.0597;106.2235;1797.967;101.1399;5007.581;-32.33887;121.2274;123.7347;76.95221;2875.5
77216.52;65404;77372.36;51373.14;48319;69678.39;559.304;-40.91317;1069.797;69.90983;1621.245;93.57748;2222.859;577.5516;6576.983;15.76529;86.44537;-104.6002;-28.40881;2875.8
185972.3;164542;74071.53;63924.12;59390;70539.34;2039.397;-57.83081;1886.801;-27.58275;42.79556;808.2131;1967.092;516.034;8188.753;111.0516;290.4976;-7.715042;11.58745;2875.9
157344.8;138190;74620.09;57842.46;53470;70895.15;10161.76;-131.3568;3656.266;-78.82506;13.82104;699.0253;2016.721;110.4582;10987.31;-7.346169;134.9377;306.0991;-73.86978;2876.4
101797.8;86053;77526.86;52192.14;48053;71181.07;2413.084;13.44823;2604.294;7.257373;2828.185;2241.621;2424.439;581.3489;6588.123;69.01539;462.8343;-230.3325;94.81204;2876.5
138573.4;121992;74443.79;29610.36;25484;76147.57;211.1442;128.1237;1934.427;-56.23528;3416.99;1599.795;2506.548;4998.486;9244.669;503.6198;379.2169;-45.01278;50.37164;2876.6
169975.3;148734;74895.46;71895.72;63402;74315.61;1806.588;-46.92017;2548.359;53.26593;948.2756;777.776;2278.409;241.1322;8201.762;433.5677;249.0334;-51.58922;63.80202;2877.4
148521.1;127015;76632.53;103699.4;96659;70309.51;2006.598;-94.03777;958.5208;30.63427;168.6811;1029.735;1751.658;2078.279;5227.529;82.07966;110.8363;-79.99845;-29.13406;2877.6
125499.3;110876;74179.45;66205.62;62636;69270.89;2620.844;4151.4;232.982;184.2236;481.9247;663.8026;35.34571;101.8034;3386.661;29.67298;327.1224;-52.49197;17.89276;2878.3
72381.69;62430;75982.8;48408.36;45118;70315.41;1731.243;-11.52547;831.3775;-23.34495;1707.301;4043.249;2291.313;-18.04229;3603.289;-50.00143;221.8011;-35.08506;-22.54669;2879
120898.4;105207;75310.53;44249.4;43635;66458.77;294.6621;-48.34641;1730.105;42.95986;2508.556;987.5181;2063.718;3335.81;5507.667;-148.7068;222.2938;-48.94285;95.25197;2879.5
176982.9;154439;75102.48;45920.94;43159;69729.95;1764.755;3296.097;1148.61;46.39855;783.7619;84.79623;60.1199;924.6197;4072.904;-107.455;-37.21247;189.2365;9.794434;2879.5
139749.2;121190;75572.25;61882.08;56246;72102.98;2481.771;-3.615007;1140.101;64.11139;516.4554;1673.356;1204.961;133.5542;4826.763;-83.51921;75.0671;47.14588;6.165497;2880.9
162806.2;144567;73804.3;56377.62;53587;68948.88;1217.621;922.2804;110.0595;50.54661;241.5574;1184.593;111.3201;2685.557;8400.697;-32.29853;19.99661;1072.659;14.09381;2881.6
73614.72;55038;87656.06;72506.46;64890;73228.28;2901.191;4754.472;1498.472;8.052897;672.7142;177.0475;77.93767;43.34547;1616.533;-54.00479;64.42725;75.4626;-10.80688;2881.7
72468.63;60826;78080.17;40974.96;35290;76093.37;271.8473;-30.82927;2133.282;-19.26762;2310.416;406.2438;2502.495;5256.146;8407.604;336.9408;248.3211;110.6913;63.76811;2882.3
112995.8;101124;73229.81;41242.5;40596;66579.67;1575.117;-7.248846;1593.419;25.36155;767.185;834.4088;1515.161;3465.593;4984.144;65.45434;309.2285;35.98132;-10.09518;2882.5
101185;78988;83952.79;68004.3;63176;70544.66;1445.714;3446.286;1108.446;-10.68004;576.0365;183.9677;88.37452;1295.453;4153.236;-30.02802;35.84413;-30.53073;41.54358;2882.5
65386.47;55050;77841.38;81774.41;73818;72599.74;1901.148;19.66614;898.0569;-2.032314;1959.657;1736.265;2560.991;111.6785;5128.195;9.474345;319.0837;77.49126;36.52521;2882.6
77889.27;64077;79662.78;65769.59;60126;71687.39;1898.221;-30.23373;1311.466;19.81457;682.7456;930.6284;1496.824;160.8332;4984.654;-48.51897;129.6828;219.3826;-18.81018;2882.9
111314.9;96971;75230.08;43715.1;35275;81216.52;101.6099;22.04736;1170.916;25.35979;2323.33;1772.652;1770.802;1118.499;3976.712;122.049;124.1258;151.0807;112.6351;2883.1
99115.74;88247;73607.59;86094.05;79399;71062.1;2856.799;35.33736;1787.992;61.09204;44.13254;3153.6;143.593;458.4342;17976.38;308.7296;-81.61639;226.9278;-30.93362;2883.1
145841.2;127010;75252.7;69795.18;67218;68048.69;1108.557;-68.89989;92.47576;-12.61111;90.52241;88.64075;11.29458;26297.16;2976.676;-13.05915;157.4769;-38.39545;68.23282;2883.2
190886.4;163307;76603.77;91274.04;83083;71997.1;943.888;2466.125;897.7277;40.92542;-62.47415;1017.684;41.6279;3087.317;6608.31;80.87475;99.53066;322.6382;66.2565;2883.9
164890.7;149738;72167.9;57783.18;54970;68889.91;879.9803;7513.001;496.9296;23.44464;-39.00134;785.4343;75.84174;487.0157;4548.773;-60.66303;42.04493;2176.114;121.7775;2884.3
130425.2;111786;76463.46;85499.7;79066;70868.75;1178.131;-69.61568;1433.085;-58.58156;-121.7365;2552.99;363.2171;325.1083;13426.26;-64.79539;-42.55647;235.4791;-39.62181;2884.4
97844.07;85623;74890.03;64194;57367;73335.15;323.632;110.5529;1142.178;6.689088;1753.939;1741.057;1557.726;8912.33;5207.017;3781.983;337.7875;-84.18518;61.09879;2885.2
90450.03;84298;70318.79;49966.8;48250;67867.86;291.1511;842.1815;536.4428;22.13928;931.0321;653.3038;-133.8574;2010.528;1868.45;114.13;235.9244;-31.1036;87.40054;2885.6
116319.5;104830;72718.84;41223.78;40270;67088.2;301.8845;-19.59116;1015.325;-98.25773;2730.628;462.2844;2537.585;1008.604;7022.279;257.0684;371.1041;21.75661;75.73643;2885.8
135671.9;116671;76209.15;76592.88;71227;70473.15;1337.544;12.2703;2070.282;-72.05251;2190.89;2971.006;2854.38;140.6168;8707.72;-104.4219;163.7892;98.61332;56.49434;2887.7
93817.92;80915;75986.55;60304.14;55879;70725.89;467.1804;-26.45034;2838.837;-37.83092;2772.571;695.8851;4210.019;132.8723;11719.85;290.6462;420.6749;-115.5343;46.85744;2889.2
150150.2;135702;72513.63;32454.24;30630;69439.14;1601.413;14.9258;611.3126;5.389439;808.1971;1258.468;2035.334;973.9962;5861.229;-36.93298;261.6812;-13.50495;-10.76987;2889.4
138670;125203;72585.13;32933.94;32727;65950.39;221.6394;-72.8774;1663.015;4.727442;2140.494;387.4858;2333.361;2734.657;5663.784;-90.98402;127.1858;58.43794;57.37334;2890.3
125112.9;107919;75977.33;74360.52;72251;67449.46;1857.185;3098.319;232.6891;-70.1638;288.284;1743.444;66.63111;944.8869;2369.689;-70.85723;46.67311;186.2549;-44.60461;2890.6
154003.2;137058;73638.55;42309.54;41282;67167.24;13.03859;-137.301;2335.206;172.867;3391.404;230.1062;2649.195;3134.197;7225.93;-94.96251;228.0719;126.3836;72.04517;2891.7
100784.2;82884;79689.58;79655.16;73412;71109.36;416.1356;9174.535;21.66548;271.1306;61.1851;1049.156;44.22091;17008.16;5034.149;-75.20471;283.869;100.8468;187.1613;2892.1
104107.9;92288;73929.59;46434.96;45088;67493.82;1720.751;-54.07936;1411.62;87.36293;1031.556;447.9306;1633.264;55.06398;4920.968;3.364831;272.8708;70.32438;16.19987;2892.1
139596.7;125475;72911.8;78020.27;71955;71060.2;1295.244;6682.202;599.4185;88.78063;27.74476;2111.821;467.6591;21061.37;4671.319;52.19746;188.5291;32.99514;80.1983;2892.4
76464.42;67894;73808.77;45296.94;43766;67828.45;165.9856;-35.92915;1470.96;105.6569;3541.074;1035.008;1929.973;1865.21;6484.707;278.4443;194.8808;-106.7736;79.22437;2893.5
131837.6;112228;76987.12;68670.41;65920;68270.39;891.9468;42.15469;1143.231;6.250603;328.3018;1068.164;569.3056;711.1236;3895.42;-70.46513;73.58726;47.06483;-42.03355;2893.6
142608.5;127963;73036.68;46472.4;45291;67245.48;1918.023;-24.56793;1109.843;31.90688;148.2665;2836.862;1839.043;206.5981;3575.112;126.0851;111.4049;4078.219;-15.93567;2894.3
119533.5;105138;74509.22;49978.5;47794;68531.43;71.24055;-143.6546;2288.544;16.63365;2176.919;395.4298;2120.425;7641.275;14401.06;-6.016085;303.6664;-293.493;100.7985;2894.8
88268.94;77990;74173.52;76262.94;70694;70698.62;288.2675;104.6428;2087.626;-51.35002;3567.541;312.5358;2245.905;3634.938;4534.787;2129.406;433.8044;3.680872;141.9258;2895.3
113756.2;100595;74110.29;52653.9;49319;69967.48;301.8993;-75.81307;2753.995;43.34726;2343.469;248.3689;1679.663;7124.549;4807.259;-4.759923;257.3102;-81.45135;-13.28264;2895.7
95519.46;78179;80072.19;44255.64;40947;70831.5;1232.252;-46.02217;1532.864;62.88164;469.8483;761.2923;1082.388;71.32581;3401.614;-125.3606;70.92387;-84.31615;34.80354;2895.7
120957;105888;74862.48;53557.92;50704;69224.74;4104.567;-46.70841;1541.52;86.8578;120.8553;540.6953;1908.426;-59.35553;6475.307;-24.9917;4.213387;28.05223;-25.89687;2896.8
170344.4;149668;74589.71;55116.36;52288;69080.98;739.9532;5134.218;1400.715;101.5739;-35.56719;42.38018;29.46466;52.2621;2518.724;57.96837;-24.32387;249.8438;1.300171;2897.3
152971.6;133567;75057.08;43215.12;40047;70720.55;1339.203;3353.612;501.7085;42.54451;76.71844;1764.191;20.03351;405.7296;4660.822;245.3955;-0.7912099;-128.6389;-0.5080566;2898.6
100780;83351;79239.83;87505.08;79607;72038.05;3426.358;6926.424;503.1873;103.0945;211.8121;178.359;104.7872;5125.942;4160.788;117.4135;99.4097;-72.43055;1937.799;2898.6
84289.71;71945;76781.02;75617.88;70377;70416.37;3438.603;-88.13891;151.1877;44.45194;63.44133;636.5989;1646.137;216.9429;8049.362;11.92515;376.174;16.11608;-3.661606;2898.7
120260.1;99734;79023.88;64434.24;58422;72280.34;2039.427;21.2031;204.816;107.4178;518.0222;1489.33;1502.118;8.251043;2799.467;-66.32102;50.92542;-133.7765;16.79524;2899.1
104134.1;93286;73157.1;59066.28;56342;68704.83;395.792;-1.818076;1373.068;5.223328;3914.594;734.3854;2196.787;287.8155;4611.811;-20.1071;250.7216;3.063875;18.36613;2899.6
95009.55;84227;73925.77;44255.64;41527;69842.21;103.162;27.42333;766.0399;34.06792;2268.512;1987.843;2061.092;2331.528;5635.485;-65.63427;166.2442;-166.2117;-39.13158;2900.2
104092;86582;78789.76;85906.86;80310;70103.24;1533.274;6.823824;1065.317;78.08648;26.02758;443.6786;-8.154995;531.7031;5786.246;39.39274;-4.77271;299.1391;19.54451;2900.3
73106.88;62569;76573.59;56858.88;51805;71929.41;173.7474;89.38718;772.9848;89.43298;2021.808;400.4149;2265.551;531.009;3981.109;46.86778;286.342;73.92952;58.54689;2901.4
141042.2;117867;78421.79;79708.2;64559;80914.45;647.541;1183.666;223.2361;-43.23774;352.3874;4177.53;333.9511;13666.57;4246.744;462.1946;281.3798;139.5203;234.257;2901.4
79213.38;61590;84288.49;77848.68;70786;72074.87;1178.626;2872.709;1251.289;-27.97161;25.93885;157.358;121.0355;16536.97;4245.016;-28.51539;128.4719;8505.265;79.81482;2903.2
153413.9;138150;72776.94;41450.76;40466;67130.85;263.5253;4730.52;2077.281;76.6981;2793.381;1168.704;199.711;9936.699;5169.365;47.95681;20.20128;67.29888;71.32275;2903.2
111793.1;96949;75570.39;58144.32;53878;70725.45;842.9603;5491.406;640.3503;34.30548;316.4049;610.1782;155.7183;13461.45;4764.717;-83.24734;142.0705;85.1493;151.4979;2904.7
159768.1;138908;75377.69;59719.14;57320;68279.02;1382.529;961.3344;2062.84;52.92691;1296.573;669.6609;268.1642;142.9213;4389.084;-8.707487;-65.26665;85.67586;-33.327;2905.1
113892.1;93458;79865.09;62414.04;57510;71124.45;3109.405;438.3465;2552.542;36.69012;837.237;905.8267;1148.501;190.2025;4415.65;-5.63995;163.5341;4.90247;7.165375;2905.3
97724.01;83480;76718.27;65732.94;61144;70454.56;53.80611;4446.332;206.5282;-226.59;-113.7414;44.25401;232.926;7363.677;3757.518;-50.1784;33.47144;14635.02;53.96973;2905.6
87824.58;79731;72188.63;46562.88;42467;71856.85;280.8713;-48.94395;1171.275;3.731541;3129.728;274.273;2701.464;2641.125;8432.957;243.5601;78.52235;-9.836248;93.73572;2906.4
99488.34;85375;76369.75;60797.88;56079;71050.66;1387.622;2565.235;450.8885;69.6521;42.51779;389.1899;-85.77053;19.91908;2709.986;-24.76193;123.5956;-106.0678;-50.48834;2906.5
142990.1;114385;81925.06;103747.8;88866;76510.88;3997.733;-37.66992;1172.245;39.05843;232.6737;4041.16;1737.962;230.8999;8203.742;435.7778;49.43078;7.627889;11.38113;2906.7
71053.44;60782;76610.8;85488;73434;76293.57;4574.63;-53.49158;914.6;51.87473;663.9299;2497.655;1886.639;106.1779;4257.774;944.7169;55.28233;-384.6541;-49.53413;2906.8
111604;99428;73561.6;43254.9;41911;67637.45;251.3777;-1.1822;1997.885;-70.04343;2322.854;523.9454;2003.358;812.968;4997.749;22.79048;283.0151;25.39262;58.20818;2906.9
154164.6;136636;73943.41;52826.28;50460;68609.26;515.8752;7066.006;143.1865;44.43369;69.13516;1290.935;-14.63673;7593.536;6319.01;-130.6154;67.71548;178.1257;90.5318;2908.4
147953.3;131319;73837.48;62698.74;59491;69069.68;2726.265;4182.456;1035.484;81.47411;231.297;694.062;409.4802;467.7674;2103.632;-29.6764;21.31269;-3.617326;83.92142;2909.4
76912.23;66953;75284.45;77025.77;71433;70667.07;1881.949;-48.97153;763.566;23.82725;718.322;1218.966;2744.465;3.897351;4402.565;20.81347;196.2567;136.3161;104.2557;2909.4
101748.8;86310;77258.81;63769.68;59382;70378.39;9108.678;-6.421;2438.646;25.08287;224.0208;106.4687;2621.583;253.424;7453.21;-54.64747;259.2083;-61.16489;-77.96844;2910.3
181344.4;158062;75189.41;73509.54;68361;70471.77;3203.911;7767.95;95.12769;56.06585;55.26216;209.1623;112.459;527.7634;2814.141;-1.142559;-33.74691;8.800566;-50.2652;2910.8
117551.2;102375;75251.12;34771.62;27683;82317.41;265.7245;64.01738;1627.604;82.47971;1410.37;668.5191;2407.189;808.0466;6459.986;815.7336;235.7095;165.2037;91.40729;2911
148898.5;129184;75537.34;63015.42;58979;70021.17;1664.949;27.72322;1115.537;78.90697;-50.28107;366.388;3021.97;11.89388;4883.114;1.115015;159.7627;4089.901;16.08615;2911.6
99732.6;87414;74771.5;63410.1;58882;70575.8;263.1968;3727.469;826.9764;46.35462;93.0342;155.4183;87.99306;378.8018;4667.815;-110.2037;-69.90024;1704.24;20.19769;2911.9
90107.79;74002;79799.26;80587.26;73810;71553.54;897.3517;11.23768;187.2975;111.6863;158.0049;778.2551;769.6301;42.77938;2468.958;-92.0612;117.7096;-194.993;-4.3936;2912
119468.7;106491;73522.64;59299.5;58779;66116.33;995.8711;-37.52118;1176.656;66.05133;-102.4518;495.4335;1004.431;27.30754;2796.554;25.17478;79.62994;-87.97207;29.33529;2913.1
133702;111129;78847.95;91712.4;76217;78859.89;2378.827;-4.196808;303.633;56.53993;460.8979;547.6833;1912.314;235.1546;6957.161;675.317;75.54825;67.09135;64.05376;2913.8
119596.3;103959;75393.8;72494.76;67527;70357.29;3539.319;-45.23362;722.8518;-19.91078;-64.9331;656.1622;2304.029;117.7453;4954.486;606.4776;236.4129;91.74416;-33.84499;2914.4
123578.3;106982;75702.73;46983.3;42454;72527.86;177.4281;-21.07043;2720.002;17.04656;3197.276;1168.397;2894.175;7211.519;8298.423;126.2362;265.9624;72.07167;75.504;2914.4
137477.7;117615;76603.65;66446.64;62559;69608.64;440.4731;5266.876;118.5258;88.56553;70.82317;209.6419;69.36694;296.933;2472.089;358.804;149.4003;6945.862;4163.332;2914.8
104940;94728;72601.02;39473.46;38268;67600.41;72.80194;-22.96323;740.0941;-71.73254;2542.396;32.3977;2088.059;923.9375;4820.284;-53.586;142.7442;79.48106;8.886391;2915.5
111477.8;100443;72735.86;81671.45;78523;68163.73;1909.098;-114.6358;1085.049;32.76928;2175.74;1187.169;2298.837;135.2395;3473.482;-77.17874;151.5806;229.4805;67.31451;2915.6
128591.2;113611;74177.25;39880.62;38971;67065.67;60.6216;26.01322;2163.54;-34.52775;2622.034;1251.298;2674.28;3134.2;7055.621;126.1457;265.0312;124.0386;129.8598;2915.8
